,Code,Name,Country,Exchange,Currency,Type,Isin
36648,PGBEX,BLUE CHIP FUND R-3,USA,NMFQS,USD,FUND,
36649,PGBFX,BLUE CHIP FUND R-4,USA,NMFQS,USD,FUND,
36650,PGBGX,BLUE CHIP FUND R-5,USA,NMFQS,USD,FUND,
36651,PGBHX,BLUE CHIP FUND R-6,USA,NMFQS,USD,FUND,
36652,PGBIX,GLOBAL BOND FUND (U.S. DOLLAR-HEDGED) INSTITUTIONAL,USA,NMFQS,USD,FUND,US6933901307
36653,PGBLX,GLOBAL DIVERSIFIED INCOME FUND R-6,USA,NMFQS,USD,FUND,
36654,PGBOX,JPMORGAN CORE BOND FUND CLASS A,USA,NMFQS,USD,FUND,US4812C03571
36655,PGBRX,PUTNAM GLOBAL INCOME TRUST CLASS R SHARES,USA,NMFQS,USD,FUND,
36656,PGBXX,PGBXX,USA,NMFQS,USD,FUND,
36657,PGC,Peapack-Gladstone Financial Corporation,USA,NASDAQ,USD,Common Stock,US7046991078
36658,PGCAX,INVESTMENT GRADE CORPORATE BOND FUND ADMINISTRATIVE,USA,NMFQS,USD,FUND,US7220055922
36659,PGCMF,Puregold Price Club Inc,USA,PINK,USD,Common Stock,
36660,PGDAX,GLOBAL BOND FUND (U.S. DOLLAR-HEDGED) ADMINISTRATIVE,USA,NMFQS,USD,FUND,
36661,PGDCX,GLOBAL DIVERSIFIED INCOME FUND CLASS C,USA,NMFQS,USD,FUND,US74254V2161
36662,PGDDF,iPath Asian & Gulf Currency Revaluation ETN,USA,PINK,USD,ETF,
36663,PGDIX,GLOBAL DIVERSIFIED INCOME FUND INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,US74254V2328
36664,PGDRX,DIVERSIFIED REAL ASSET FUND R-3,USA,NMFQS,USD,FUND,
36665,PGDSX,DIVERSIFIED REAL ASSET FUND R-4,USA,NMFQS,USD,FUND,
36666,PGDTX,DIVERSIFIED REAL ASSET FUND R-5,USA,NMFQS,USD,FUND,
36667,PGDXX,PGDXX,USA,NMFQS,USD,FUND,
36668,PGEBX,GEORGE PUTNAM FUND OF BOSTON CLASS B SHARES,USA,NMFQS,USD,FUND,
36669,PGEIX,Prnpl Inv Fd Inc Prtnrs Glbl Eq Fd Insti,USA,NMFQS,USD,FUND,
36670,PGEJF,PGS ASA,USA,PINK,USD,Common Stock,US7165991057
36671,PGEJX,George Putnam Balanced Fund Class R6,USA,NMFQS,USD,FUND,
36672,PGEKX,Pioneer Global Equity FundClass K,USA,NMFQS,USD,FUND,
36673,PGELX,George Putnam Balanced Fund Class R5,USA,NMFQS,USD,FUND,
36674,PGEMX,GEORGE PUTNAM FUND OF BOSTON CLASS M SHARES,USA,NMFQS,USD,FUND,
36675,PGEN,Precigen Inc,USA,NASDAQ,USD,Common Stock,US74017N1054
36676,PGENY,Pigeon Corporation,USA,PINK,USD,Common Stock,US7210061047
36677,PGEOX,GEORGE PUTNAM FUND OF BOSTON CLASS A SHARES,USA,NMFQS,USD,FUND,US37252M1080
36678,PGEXX,PGEXX,USA,NMFQS,USD,FUND,
36679,PGEYX,GEORGE PUTNAM FUND OF BOSTON CLASS Y SHARES,USA,NMFQS,USD,FUND,
36680,PGEZF,Group Ten Metals Inc,USA,OTCQB,USD,Common Stock,
36681,PGF,Invesco Financial Preferred ETF,USA,NYSE ARCA,USD,ETF,US73935X2291
36682,PGFAX,ALLIANZGI FOCUSED GROWTH FUND ADMINISTRATIVE,USA,NMFQS,USD,FUND,
36683,PGFIX,ALLIANZGI FOCUSED GROWTH FUND INSTITUTIONAL,USA,NMFQS,USD,FUND,US0189182928
36684,PGFXX,PGFXX,USA,NMFQS,USD,FUND,
36685,PGFY,Pingify International Inc,USA,OTCCE,USD,Common Stock,
36686,PGGAX,AMERICAN FUNDS GLOBAL GROWTH PORTFOLIO CLASS A,USA,NMFQS,USD,FUND,US02630R6172
36687,PGGDX,Putnam Global Income Trust Cl R5,USA,NMFQS,USD,FUND,
36688,PGGEX,Putnam Global Income Trust Cl R6,USA,NMFQS,USD,FUND,
36689,PGGFX,AMERICAN FUNDS GLOBAL GROWTH PORTFOLIO CLASS F-1,USA,NMFQS,USD,FUND,
36690,PGGIX,PUTNAM GLOBAL INCOME TRUST CLASS A SHARES,USA,NMFQS,USD,FUND,US74677Q1094
36691,PGGLX,Putnam Global Incm Tr Cl C,USA,NMFQS,USD,FUND,
36692,PGGYX,Putnam Global Incm Tr Y Shares,USA,NMFQS,USD,FUND,
36693,PGHAX,PGHAX,USA,NMFQS,USD,FUND,
36694,PGHCX,VIRTUS HIGH YIELD FUND CLASS C,USA,NMFQS,USD,FUND,
36695,PGHY,Invesco Exchange-Traded Fund Trust II - Invesco Global Short Term High Yield Bond ETF,USA,NYSE ARCA,USD,ETF,US73936Q7108
36696,PGHYX,PIONEER GLOBAL HIGH YIELD FUND PIONEER GLOBAL HIGH YIELD FUND: CLASS A,USA,NMFQS,USD,FUND,US72369G1085
36697,PGIAX,PNC Fds Gr and Incm Fd Cl A,USA,NMFQS,USD,FUND,
36698,PGICX,VIRTUS RAMPART ENHANCED CORE EQUITY FUND CLASS C,USA,NMFQS,USD,FUND,
36699,PGID,Peregrine Industries Inc,USA,PINK,USD,Common Stock,
36700,PGIEX,Putnam Global Industrials Fund C Shs,USA,NMFQS,USD,FUND,
36701,PGIIX,POLEN GLOBAL GROWTH FUND INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,
36702,PGILX,Putnam Global Industrials Fund Y Shs,USA,NMFQS,USD,FUND,
36703,PGINX,PAX GLOBAL ENVIRONMENTAL MARKETS FUND INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,US7042237757
36704,PGIOX,Putnam Global Industrials Fund R Shs,USA,NMFQS,USD,FUND,
36705,PGIQX,Prudential Government Income Fund Class,USA,NMFQS,USD,FUND,
36706,PGIRX,POLEN GLOBAL GROWTH FUND INVESTOR CLASS,USA,NMFQS,USD,FUND,
36707,PGIUX,VIRTUS GLOBAL INFRASTRUCTURE FUND CLASS I SHARES,USA,NMFQS,USD,FUND,
36708,PGIVX,Putnam Global Industrials Fund B Shs,USA,NMFQS,USD,FUND,
36709,PGJ,Invesco Golden Dragon China ETF,USA,NASDAQ,USD,ETF,US73935X4016
36710,PGJAX,PRUDENTIAL JENNISON GLOBAL INFRASTRUCTURE FUND CLASS A,USA,NMFQS,USD,FUND,
36711,PGJCX,PRUDENTIAL JENNISON GLOBAL INFRASTRUCTURE FUND CLASS C,USA,NMFQS,USD,FUND,
36712,PGJQX,Prudential Jennison Global Infrastructur,USA,NMFQS,USD,FUND,
36713,PGJZX,PRUDENTIAL JENNISON GLOBAL INFRASTRUCTURE FUND CLASS Z,USA,NMFQS,USD,FUND,
36714,PGKAX,PGIM JENNISON TECHNOLOGY FUND CLASS A,USA,NMFQS,USD,FUND,
36715,PGKCX,PGIM JENNISON TECHNOLOGY FUND CLASS C,USA,NMFQS,USD,FUND,
36716,PGKRX,PGIM JENNISON TECHNOLOGY FUND CLASS R6,USA,NMFQS,USD,FUND,
36717,PGKXX,PGKXX,USA,NMFQS,USD,FUND,
36718,PGKZX,PGIM JENNISON TECHNOLOGY FUND CLASS Z,USA,NMFQS,USD,FUND,
36719,PGLBX,PUTNAM GLOBAL INCOME TRUST CLASS B SHARES,USA,NMFQS,USD,FUND,
36720,PGLEX,Putnam Global Equity Fd Cl R6,USA,NMFQS,USD,FUND,
36721,PGLO,Pan Global Corp,USA,PINK,USD,Common Stock,US69806B1061
36722,PGLOX,T. ROWE PRICE GLOBAL CONSUMER FUND T. ROWE PRICE GLOBAL CONSUMER FUND,USA,NMFQS,USD,FUND,
36723,PGLRX,PUTNAM GLOBAL EQUITY FUND CLASS R SHARES,USA,NMFQS,USD,FUND,
36724,PGLSX,GLOBAL MULTI-STRATEGY FUND R-6,USA,NMFQS,USD,FUND,
36725,PGLXX,PGLXX,USA,NMFQS,USD,FUND,
36726,PGM,iPath Series B Bloomberg Platinum Subindex Total Return ETN,USA,NYSE ARCA,USD,ETF,
36727,PGMAX,PIMCO GLOBAL MULTI-ASSET FUND A,USA,NMFQS,USD,FUND,US72201P4072
36728,PGMCX,PIMCO GLOBAL MULTI-ASSET FUND C,USA,NMFQS,USD,FUND,US72201P5061
36729,PGMFF,iPath Bloomberg Platinum Subindex Total Return(SM) ETN,USA,PINK,USD,ETF,
36730,PGMIX,JPMORGAN MARKET EXPANSION ENHANCED INDEX FUND SELECT CLASS,USA,NMFQS,USD,FUND,US4812C16375
36731,PGMSX,T Rowe Price Global Multi-Sector Bond Fu,USA,NMFQS,USD,FUND,
36732,PGNAX,JENNISON NATURAL RESOURCES FUND INC. CLASS A,USA,NMFQS,USD,FUND,US74441K1079
36733,PGNBX,PUTNAM INTERNATIONAL VALUE FUND CLASS B SHARES,USA,NMFQS,USD,FUND,
36734,PGNN,Paragon Financial Solutions Inc,USA,PINK,USD,Common Stock,US69912S1006
36735,PGNPX,PIMCO GLOBAL BOND FUND (U.S. DOLLAR-HEDGED) CLASS P,USA,NMFQS,USD,FUND,
36736,PGNRF,Pan Global Resources Inc,USA,PINK,USD,Common Stock,
36737,PGNT,Paragon Technologies Inc,USA,PINK,USD,Common Stock,US69912T1088
36738,PGNY,Progyny Inc,USA,NASDAQ,USD,Common Stock,US74340E1038
36739,PGNYF,Hartshead Resources NL,USA,PINK,USD,Common Stock,
36740,PGOAX,PRUDENTIAL JENNISON SMALL COMPANY FUND INC. CLASS A,USA,NMFQS,USD,FUND,US74441N1019
36741,PGODX,Putnam Growth Opportunities Fd Cl R5,USA,NMFQS,USD,FUND,
36742,PGOEX,Putnam Growth Opportunities Fd Cl R6,USA,NMFQS,USD,FUND,
36743,PGOFX,PIONEER SELECT MID CAP GROWTH FUND PIONEER SELECT MID CAP GROWTH FUND: CLASS A,USA,NMFQS,USD,FUND,US72387W4087
36744,PGOL,Patriot Gold Corp,USA,OTCQB,USD,Common Stock,US70337F1030
36745,PGORX,PUTNAM GROWTH OPPORTUNITIES FUND CLASS R SHARES,USA,NMFQS,USD,FUND,
36746,PGOVX,LONG-TERM U.S. GOVERNMENT FUND INSTITUTIONAL,USA,NMFQS,USD,FUND,US6933902057
36747,PGOXX,PGOXX,USA,NMFQS,USD,FUND,
36748,PGOYX,PUTNAM GROWTH OPPORTUNITIES FUND CLASS Y SHARES,USA,NMFQS,USD,FUND,US7468025868
36749,PGP,PIMCO Global StocksPLUS & Income Fund,USA,NYSE,USD,FUND,US7220111030
36750,PGPAKX,PGPAKX,USA,NMFQS,USD,FUND,
36751,PGPALX,PGPALX,USA,NMFQS,USD,FUND,
36752,PGPCX,GEORGE PUTNAM FUND OF BOSTON CLASS C SHARES,USA,NMFQS,USD,FUND,
36753,PGPEF,Publicis Groupe S.A,USA,OTCQX,USD,Common Stock,
36754,PGPGF,Power Group Projects Corp,USA,PINK,USD,Common Stock,
36755,PGPHF,Partners Group Holding AG,USA,PINK,USD,Common Stock,CH0024608827
36756,PGPM,Pilgrim Petroleum Corporation,USA,OTCCE,USD,Common Stock,
36757,PGPRX,GEORGE PUTNAM FUND OF BOSTON CLASS R SHARES,USA,NMFQS,USD,FUND,
36758,PGPXF,PetroCorp Group Inc,USA,PINK,USD,Common Stock,
36759,PGPXX,PGPXX,USA,NMFQS,USD,FUND,
36760,PGQWF,1-Page Limited,USA,PINK,USD,Common Stock,
36761,PGR,The Progressive Corporation,USA,NYSE,USD,Common Stock,US7433151039
36762,PGRCF,Phoenix Gold Resources Corp,USA,PINK,USD,Common Stock,
36763,PGRCX,DREYFUS WORLDWIDE GROWTH FUND CLASS C,USA,NMFQS,USD,FUND,
36764,PGRE,Paramount Group Inc,USA,NYSE,USD,Common Stock,US69924R1086
36765,PGRKX,GLOBAL REAL ESTATE SECURITIES FUND R-3,USA,NMFQS,USD,FUND,
36766,PGRNX,PAX GLOBAL ENVIRONMENTAL MARKETS FUND INDIVIDUAL INVESTOR CLASS,USA,NMFQS,USD,FUND,US7042237831
36767,PGRO,Putnam Focused Large Cap Growth ETF,USA,NYSE ARCA,USD,ETF,
36768,PGROX,DREYFUS WORLDWIDE GROWTH FUND CLASS A,USA,NMFQS,USD,FUND,US2619891078
36769,PGRQX,PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS Q,USA,NMFQS,USD,FUND,US7443368763
36770,PGRRX,PIONEER SELECT MID CAP GROWTH FUND PIONEER SELECT MID CAP GROWTH FUND - CLASS R,USA,NMFQS,USD,FUND,
36771,PGRSX,GLOBAL REAL ESTATE SECURITIES FUND R-6,USA,NMFQS,USD,FUND,
36772,PGRTX,SMALLCAP GROWTH FUND I INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,US74253J4610
36773,PGRU,PropertyGuru Limited,USA,NYSE,USD,Common Stock,
36774,PGRUX,GLOBAL REAL ESTATE SECURITIES FUND R-5,USA,NMFQS,USD,FUND,
36775,PGRVX,GLOBAL REAL ESTATE SECURITIES FUND R-4,USA,NMFQS,USD,FUND,
36776,PGRW,Progress Acquisition Corp,USA,NASDAQ,USD,Common Stock,US74327P1057
36777,PGRWU,Progress Acquisition Corp,USA,NASDAQ,USD,Common Stock,US74327P2048
36778,PGRWW,Progress Acquisition Corp,USA,NASDAQ,USD,Common Stock,
36779,PGRXX,PGRXX,USA,NMFQS,USD,FUND,
36780,PGSAX,PIMCO GLOBAL ADVANTAGE STRATEGY BOND FUND CLASS A,USA,NMFQS,USD,FUND,
36781,PGSBX,PUTNAM U S GOVERNMENT INCOME TRUST CLASS B SHARES,USA,NMFQS,USD,FUND,
36782,PGSC,Progressive Green Solutions Inc,USA,PINK,USD,Common Stock,US7433221097
36783,PGSGX,JPMORGAN SMALL CAP GROWTH FUND CLASS A,USA,NMFQS,USD,FUND,US4812C05485
36784,PGSIX,PUTNAM U S GOVERNMENT INCOME TRUST CLASS A SHARES,USA,NMFQS,USD,FUND,US7468851024
36785,PGSS,Pegasus Digital Mobility Acquisition Corp.,USA,NYSE,USD,Common Stock,
36786,PGSS-UN,Pegasus Digital Mobility Acquisition Corp.,USA,NASDAQ,USD,Common Stock,
36787,PGSVX,PGSVX,USA,NMFQS,USD,FUND,
36788,PGSWF,PGSWF,USA,PINK,USD,Common Stock,
36789,PGSYX,PIONEER GLOBAL EQUITY FUND PIONEER GLOBAL EQUITY FUND: CLASS Y,USA,NMFQS,USD,FUND,
36790,PGTAX,Putnam Global Technology Fund A Shs,USA,NMFQS,USD,FUND,
36791,PGTDX,Putnam Global Technology Fund C Shs,USA,NMFQS,USD,FUND,
36792,PGTI,PGT Innovations Inc,USA,NYSE,USD,Common Stock,US69336V1017
36793,PGTIX,T. ROWE PRICE GLOBAL TECHNOLOGY FUND INC. T. ROWE PRICE GLOBAL TECHNOLOGY FUND-I CLASS,USA,NMFQS,USD,FUND,
36794,PGTK,Pacific Green Technologies Inc,USA,OTCQB,USD,Common Stock,
36795,PGTOX,PRUDENTIAL GLOBAL TOTAL RETURN FUND CLASS R2,USA,NMFQS,USD,FUND,
36796,PGTQX,PRUDENTIAL GLOBAL TOTAL RETURN FUND INC. CLASS Q,USA,NMFQS,USD,FUND,US74439A5092
36797,PGTRX,Putnam Global Technology Fund R Shs,USA,NMFQS,USD,FUND,
36798,PGTSX,PRUDENTIAL GLOBAL TOTAL RETURN FUND CLASS R4,USA,NMFQS,USD,FUND,
36799,PGTYX,Putnam Global Technology Fund Y Shs,USA,NMFQS,USD,FUND,
36800,PGUAX,VIRTUS GLOBAL INFRASTRUCTURE FUND CLASS A,USA,NMFQS,USD,FUND,
36801,PGUCX,VIRTUS GLOBAL INFRASTRUCTURE FUND CLASS C,USA,NMFQS,USD,FUND,
36802,PGUCY,Prosegur Cash S.A,USA,PINK,USD,Common Stock,
36803,PGUUF,Prosegur Cash S.A,USA,PINK,USD,Common Stock,
36804,PGUZ,Pegasus Pharmaceuticals Inc,USA,PINK,USD,Common Stock,US70557B1052
36805,PGVAX,PRUDENTIAL GOVERNMENT INCOME FUND CLASS A,USA,NMFQS,USD,FUND,US74439V1070
36806,PGVCX,PUTNAM U S GOVERNMENT INCOME TRUST CLASS C SHARES,USA,NMFQS,USD,FUND,
36807,PGVFX,POLARIS GLOBAL VALUE FUND POLARIS GLOBAL VALUE FUND,USA,NMFQS,USD,FUND,US3499034847
36808,PGVI,Promithian Global Ventures Inc,USA,PINK,USD,Common Stock,US74345K2033
36809,PGVRX,PUTNAM U S GOVERNMENT INCOME TRUST CLASS R SHARES,USA,NMFQS,USD,FUND,
36810,PGVZX,PRUDENTIAL GOVERNMENT INCOME FUND CLASS Z,USA,NMFQS,USD,FUND,US74439V4041
36811,PGWAX,ALLIANZGI FOCUSED GROWTH FUND A,USA,NMFQS,USD,FUND,US0189183181
36812,PGWCX,ALLIANZGI FOCUSED GROWTH FUND C,USA,NMFQS,USD,FUND,US0189183348
36813,PGWFF,PGG Wrightson Limited,USA,PINK,USD,Common Stock,
36814,PGWFX,AMERICAN FUNDS GLOBAL GROWTH PORTFOLIO CLASS F-2,USA,NMFQS,USD,FUND,US02630R5679
36815,PGWIX,MIDCAP GROWTH FUND INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,
36816,PGWTX,PGWTX,USA,NMFQS,USD,FUND,
36817,PGX,Invesco Preferred ETF,USA,NYSE ARCA,USD,ETF,US73936T5653
36818,PGXFF,Prosper Gold Corp,USA,OTCQX,USD,Common Stock,
36819,PGXFX,AMERICAN FUNDS GLOBAL GROWTH PORTFOLIO CLASS F-3,USA,NMFQS,USD,FUND,
36820,PGXPF,Pelangio Exploration Inc,USA,PINK,USD,Common Stock,
36821,PGYCX,PIONEER GLOBAL HIGH YIELD FUND PIONEER GLOBAL HIGH YIELD FUND: CLASS C,USA,NMFQS,USD,FUND,US72369G3065
36822,PGYXX,PGYXX,USA,NMFQS,USD,FUND,
36823,PGZ,Principal Real Estate Income Fund,USA,NYSE,USD,Common Stock,US74255X1046
36824,PH,Parker-Hannifin Corporation,USA,NYSE,USD,Common Stock,US7010941042
36825,PHAR,Pharming Group NV,USA,NASDAQ,USD,Common Stock,US71716E1055
36826,PHAS,PhaseBio Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US7172241090
36827,PHASX,MIDCAP GROWTH FUND III R-1,USA,NMFQS,USD,FUND,
36828,PHAT,Phathom Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US71722W1071
36829,PHAYX,Putnam High Yield Advantage Y,USA,NMFQS,USD,FUND,US74678J4013
36830,PHB,Invesco Exchange-Traded Fund Trust II - Invesco Fundamental High Yield Corporate Bond ETF,USA,NYSE ARCA,USD,ETF,US73936T5570
36831,PHBI,Pharmagreen Biotech Inc,USA,PINK,USD,Common Stock,
36832,PHCF,Puhui Wealth Investment Management Co. Ltd,USA,NASDAQ,USD,Common Stock,KYG7306H1011
36833,PHCG,Pure Harvest Corporate Group Inc,USA,OTCQB,USD,Common Stock,US74625M1018
36834,PHCHX,VIRTUS HIGH YIELD FUND CLASS A,USA,NMFQS,USD,FUND,
36835,PHCI,Panamera Holdings Corporation,USA,PINK,USD,Common Stock,
36836,PHCIX,VIRTUS HIGH YIELD FUND CLASS I,USA,NMFQS,USD,FUND,
36837,PHCUF,Photocure ASA,USA,PINK,USD,Common Stock,
36838,PHD,Pioneer Floating Rate Fund Inc,USA,NYSE,USD,Common Stock,US72369J1025
36839,PHDAX,HIGH YIELD FUND A,USA,NMFQS,USD,FUND,US6933903790
36840,PHDCX,HIGH YIELD FUND C,USA,NMFQS,USD,FUND,US6933903535
36841,PHDG,Invesco S&P 500 Downside Hedged ETF,USA,NYSE ARCA,USD,ETF,US73935B8054
36842,PHDTX,PHDTX,USA,NMFQS,USD,FUND,
36843,PHDYX,PACE HIGH YIELD INVESTMENTS CLASS Y,USA,NMFQS,USD,FUND,
36844,PHEAX,PRUDENTIAL GLOBAL TOTAL RETURN (USD HEDGED) FUND CLASS A,USA,NMFQS,USD,FUND,
36845,PHECX,PRUDENTIAL GLOBAL TOTAL RETURN (USD HEDGED) FUND CLASS C,USA,NMFQS,USD,FUND,
36846,PHEQX,PRUDENTIAL GLOBAL TOTAL RETURN (USD HEDGED) FUND CLASS Q,USA,NMFQS,USD,FUND,
36847,PHEZX,PRUDENTIAL GLOBAL TOTAL RETURN (USD HEDGED) FUND CLASS Z,USA,NMFQS,USD,FUND,
36848,PHFNX,PIMCO HIGH YIELD SPECTRUM FUND I-3,USA,NMFQS,USD,FUND,
36849,PHG,Koninklijke Philips N.V,USA,NYSE,USD,Common Stock,US5004723038
36850,PHGD,Phil-Good Products Inc,USA,PINK,USD,Common Stock,
36851,PHGE,BiomX Inc,USA,NYSE MKT,USD,Common Stock,US09090D1037
36852,PHGUF,Pharming Group N.V,USA,PINK,USD,Common Stock,
36853,PHI,PLDT Inc,USA,NYSE,USD,Common Stock,US69344D4088
36854,PHIAX,PACE HIGH YIELD INVESTMENTS CLASS A,USA,NMFQS,USD,FUND,
36855,PHIC,Population Health Investment Co. Inc,USA,NASDAQ,USD,Common Stock,KYG717161072
36856,PHICU,Population Health Investment Co. Inc,USA,NASDAQ,USD,Common Stock,KYG717161239
36857,PHICW,Population Health Investment Co. Inc,USA,NASDAQ,USD,Common Stock,
36858,PHICX,PRUDENTIAL MUNI HIGH INCOME FUND CLASS C,USA,NMFQS,USD,FUND,US74440M3025
36859,PHIG,PHI Group Inc,USA,PINK,USD,Common Stock,
36860,PHIGW,PHI Group Inc,USA,PINK,USD,Common Stock,
36861,PHIKX,COLUMBIA CONVERTIBLE SECURITIES FUND COLUMBIA CONVERTIBLE SECURITIES FUND CLASS C,USA,NMFQS,USD,FUND,
36862,PHIL,PHI Group Inc,USA,PINK,USD,Common Stock,US69338D2080
36863,PHIO,Phio Pharmaceuticals Corp,USA,NASDAQ,USD,Common Stock,US71880W3034
36864,PHIQX,PRUDENTIAL MUNI HIGH INCOME FUND CLASS Q,USA,NMFQS,USD,FUND,
36865,PHIXF,Philippine Metals Inc,USA,PINK,USD,Common Stock,
36866,PHIYX,HIGH YIELD FUND INSTITUTIONAL,USA,NMFQS,USD,FUND,US6933908419
36867,PHIZX,PRUDENTIAL MUNI HIGH INCOME FUND CLASS Z,USA,NMFQS,USD,FUND,US74440M4015
36868,PHJBX,PRINCIPAL LIFETIME HYBRID 2055 FUND CLASS J,USA,NMFQS,USD,FUND,
36869,PHJDX,PRINCIPAL LIFETIME HYBRID 2065 CLASS J,USA,NMFQS,USD,FUND,
36870,PHJEX,PRINCIPAL LIFETIME HYBRID 2040 FUND CLASS J,USA,NMFQS,USD,FUND,
36871,PHJFX,PRINCIPAL LIFETIME HYBRID INCOME FUND CLASS J,USA,NMFQS,USD,FUND,
36872,PHJGX,PRINCIPAL LIFETIME HYBRID 2060 FUND CLASS J,USA,NMFQS,USD,FUND,
36873,PHJJX,PRINCIPAL LIFETIME HYBRID 2035 FUND CLASS J,USA,NMFQS,USD,FUND,
36874,PHJMF,PT Hanjaya Mandala Sampoerna Tbk,USA,PINK,USD,Common Stock,
36875,PHJMX,PRINCIPAL LIFETIME HYBRID 2015 FUND CLASS J,USA,NMFQS,USD,FUND,
36876,PHJNX,PRINCIPAL LIFETIME HYBRID 2030 FUND CLASS J,USA,NMFQS,USD,FUND,
36877,PHJQX,PRINCIPAL LIFETIME HYBRID 2025 FUND CLASS J,USA,NMFQS,USD,FUND,
36878,PHJTX,PRINCIPAL LIFETIME HYBRID 2020 FUND CLASS J,USA,NMFQS,USD,FUND,
36879,PHJUX,PRINCIPAL LIFETIME HYBRID 2050 FUND CLASS J,USA,NMFQS,USD,FUND,
36880,PHJYX,PRINCIPAL LIFETIME HYBRID 2045 FUND CLASS J,USA,NMFQS,USD,FUND,
36881,PHK,PIMCO High Income Fund,USA,NYSE,USD,FUND,US7220141078
36882,PHKIF,Poly Property Group Co. Limited,USA,PINK,USD,Common Stock,
36883,PHLAX,PRUDENTIAL HEALTH SCIENCES FUND D/B/A PRUDENTIAL JENNISON HEALTH SCIENCES FUND CLASS A,USA,NMFQS,USD,FUND,US74441P5026
36884,PHLCX,PRUDENTIAL HEALTH SCIENCES FUND D/B/A PRUDENTIAL JENNISON HEALTH SCIENCES FUND CLASS C,USA,NMFQS,USD,FUND,US74441P7006
36885,PHLI,PacificHealth Laboratories Inc,USA,PINK,USD,Common Stock,US6951131001
36886,PHLOX,PHLOX,USA,NMFQS,USD,FUND,
36887,PHLPX,PIMCO HIGH YIELD FUND CLASS P,USA,NMFQS,USD,FUND,US72201M7359
36888,PHLQX,PRUDENTIAL HEALTH SCIENCES FUND D/B/A PRUDENTIAL JENNISON HEALTH SCIENCES FUND CLASS Q,USA,NMFQS,USD,FUND,
36889,PHM,PulteGroup Inc,USA,NYSE,USD,Common Stock,US7458671010
36890,PHMB,PharmaCom BioVet Inc,USA,OTCCE,USD,Common Stock,US71720A1079
36891,PHMIX,PIMCO HIGH YIELD MUNICIPAL BOND FUND INSTITUTIONAL,USA,NMFQS,USD,FUND,US72201F6723
36892,PHMMF,Pharma Mar S.A,USA,PINK,USD,Common Stock,ES0169501022
36893,PHNGF,Phinergy Ltd,USA,PINK,USD,Common Stock,
36894,PHNMF,Phenom Resources Corp,USA,OTCQX,USD,Common Stock,
36895,PHNNX,PIMCO HIGH YIELD FUND I-3,USA,NMFQS,USD,FUND,
36896,PHO,Invesco Water Resources ETF,USA,NASDAQ,USD,ETF,US73935X5757
36897,PHOJY,Public Joint-Stock Company PhosAgro,USA,OTCCE,USD,Common Stock,
36898,PHOS,Phosphate Holdings Inc,USA,PINK,USD,Common Stock,
36899,PHOT,GrowLife Inc,USA,OTCQB,USD,Common Stock,US39985X2036
36900,PHPDX,PHPDX,USA,NMFQS,USD,FUND,
36901,PHPIX,PHARMACEUTICALS ULTRASECTOR PROFUND PHARMACEUTICALS ULTRASECTOR PROFUND INVESTOR CLASS,USA,NMFQS,USD,FUND,
36902,PHPMF,Philip Morris CR a.s,USA,PINK,USD,Common Stock,
36903,PHPPX,MIDCAP GROWTH FUND R-5,USA,NMFQS,USD,FUND,
36904,PHPPY,Signify N.V,USA,PINK,USD,Common Stock,
36905,PHPRF,Primary Health Properties PLC,USA,PINK,USD,Common Stock,
36906,PHPSX,PHARMACEUTICALS ULTRASECTOR PROFUND PHARMACEUTICALS ULTRASECTOR PROFUND SERVICE CLASS,USA,NMFQS,USD,FUND,
36907,PHPYF,Pushpay Holdings Limited,USA,PINK,USD,Common Stock,
36908,PHR,Phreesia Inc,USA,NYSE,USD,Common Stock,US71944F1066
36909,PHRAX,VIRTUS REAL ESTATE SECURITIES FUND CLASS A,USA,NMFQS,USD,FUND,US92828R5862
36910,PHRCX,VIRTUS REAL ESTATE SECURITIES FUND CLASS C,USA,NMFQS,USD,FUND,
36911,PHRIX,VIRTUS REAL ESTATE SECURITIES FUND CLASS I,USA,NMFQS,USD,FUND,US92828R5524
36912,PHRRF,PharmaTher Holdings Ltd,USA,OTCQB,USD,Common Stock,CA71716H1082
36913,PHRX,Pharmagen Inc,USA,OTCCE,USD,Common Stock,US71715W1062
36914,PHRZF,Pharol SGPS S.A,USA,PINK,USD,Common Stock,
36915,PHSAX,PIMCO HIGH YIELD SPECTRUM FUND CLASS A,USA,NMFQS,USD,FUND,
36916,PHSBX,PUTNAM GLOBAL HEALTH CARE FUND CLASS B SHARES,USA,NMFQS,USD,FUND,
36917,PHSCX,PIMCO HIGH YIELD SPECTRUM FUND CLASS C,USA,NMFQS,USD,FUND,
36918,PHSIX,PIMCO HIGH YIELD SPECTRUM FUND INSTITUTIONAL CLASS,USA,NMFQS,USD,FUND,US72201W2044
36919,PHSKX,VIRTUS KAR MID-CAP GROWTH FUND CLASS A,USA,NMFQS,USD,FUND,US92828N7672
